JV1,JV2,JV3,JV4,JV5,JV6
-0.0,-0.0,0.0,0.09633009520996942,0.0,-0.0
-0.0,-0.0,0.0,0.09962670512424046,0.0,-0.0
-0.0,-0.0,0.0,0.10144293899792566,0.0,-0.0
-0.0,-0.0,0.0,0.10032684170678458,0.0,-0.0
-0.0,-0.0,0.0,0.10205265295789508,0.0,-0.0
-0.0,-0.0,0.0,0.10391022407652538,0.0,-0.0
-0.0,-0.0,0.0,0.10086163763192496,0.0,-0.0
-0.0,-0.0,0.0,0.09394806455802918,0.0,-0.0
-0.0,-0.0,0.0,0.08879131191073525,0.0,-0.0
-0.0,-0.0,0.0,0.08872155374944475,0.0,-0.0
-0.0,-0.0,0.0,0.09049128218226964,0.0,-0.0
-0.0,-0.0,0.0,0.08460338377694025,0.0,-0.0
-0.0,-0.0,0.0,0.08126544494010078,0.0,-0.0
-0.0,-0.0,0.0,0.08280781436453925,0.0,-0.0
-0.0,-0.0,0.0,0.08587448533365462,0.0,-0.0
-0.0,-0.0,0.0,0.08733677684972552,0.0,-0.0
-0.0,-0.0,0.0,0.08222135312500001,0.0,-0.0
-0.0,-0.0,0.0,0.08020618948165047,0.0,-0.0
-0.0,-0.0,0.0,0.08309459514238571,0.0,-0.0
-0.0,-0.0,0.0,0.08657979843449064,0.0,-0.0
-0.0,-0.0,0.0,0.08983248284467062,0.0,-0.0
-0.0,-0.0,0.0,0.08865438384730022,0.0,-0.0
-0.0,-0.0,0.0,0.08293699429528979,0.0,-0.0
-0.0,-0.0,0.0,0.07856305272043017,0.0,-0.0
-0.0,-0.0,0.0,0.07351479889784919,0.0,-0.0
-0.0,-0.0,0.0,0.07407284754341974,0.0,-0.0
-0.0,-0.0,0.0,0.07412452118019529,0.0,-0.0
-0.0,-0.0,0.0,0.07216361111039056,0.0,-0.0
-0.0,-0.0,0.0,0.0682133658932474,0.0,-0.0
-0.0,-0.0,0.0,0.06705335558158028,0.0,-0.0
-0.0,-0.0,0.0,0.07002701566897498,0.0,-0.0
-0.0,-0.0,0.0,0.07711884572887422,0.0,-0.0
-0.0,-0.0,0.0,0.08229111128629049,0.0,-0.0
-0.0,-0.0,0.0,0.08538102665345934,0.0,-0.0
-0.0,-0.0,0.0,0.08764938196239472,0.0,-0.0
-0.0,-0.0,0.0,0.08932351957672968,0.0,-0.0
-0.0,-0.0,0.0,0.09796031564259,0.0,-0.0
-0.0,-0.0,0.0,0.09981013862853581,0.0,-0.0
-0.0,-0.0,0.0,0.09470505129564075,0.0,-0.0
-0.0,-0.0,0.0,0.0915195367876053,0.0,-0.0
-0.0,-0.0,0.0,0.0919148163901647,0.0,-0.0
-0.0,-0.0,0.0,0.09585472937666575,0.0,-0.0
-0.0,-0.0,0.0,0.0975857005013148,0.0,-0.0
-0.0,-0.0,0.0,0.0955886213824802,0.0,-0.0
-0.0,-0.0,0.0,0.09392998003351424,0.0,-0.0
-0.0,-0.0,0.0,0.09654969776329465,0.0,-0.0
-0.0,-0.0,0.0,0.09798873655893539,0.0,-0.0
-0.0,-0.0,0.0,0.0968726392677943,0.0,-0.0
-0.0,-0.0,0.0,0.09694756562500001,0.0,-0.0
-0.0,-0.0,0.0,0.10157469886544547,0.0,-0.0
-0.0,-0.0,0.0,0.10474987698165046,0.0,-0.0
-0.0,-0.0,0.0,0.10331083818600974,0.0,-0.0
-0.0,-0.0,0.0,0.09600974196461573,0.0,-0.0
-0.0,-0.0,0.0,0.08904708351309035,0.0,-0.0
-0.0,-0.0,0.0,0.09033110139840445,0.0,-0.0
-0.0,-0.0,0.0,0.09301282083441417,0.0,-0.0
-0.0,-0.0,0.0,0.09100799358289507,0.0,-0.0
-0.0,-0.0,0.0,0.08584606441730924,0.0,-0.0
-0.0,-0.0,0.0,0.09173913934093052,0.0,-0.0
-0.0,-0.0,0.0,0.09762703774625991,0.0,-0.0
-0.0,-0.0,0.0,0.09445443956682419,0.0,-0.0
-0.0,-0.0,0.0,0.09016317248185476,0.0,-0.0
-0.0,-0.0,0.0,0.0876442137664795,0.0,-0.0
-0.0,-0.0,0.0,0.08748920117852954,0.0,-0.0
-0.0,-0.0,0.0,0.08887915459654067,0.0,-0.0
-0.0,-0.0,0.0,0.08582539995602502,0.0,-0.0
-0.0,-0.0,0.0,0.07763038893358443,0.0,-0.0
-0.0,-0.0,0.0,0.07142988541558584,0.0,-0.0
-0.0,-0.0,0.0,0.06587267248625225,0.0,-0.0
-0.0,-0.0,-2.0668369001728327e-06,0.06554197868787978,0.0,-0.0
-0.0,-0.0,0.0,0.06633771025010216,0.0,-0.0
-0.0,-0.0,0.0,0.06587267248625225,0.0,-0.0
-0.0,-0.0,0.0,0.06333046521163517,0.0,-0.0
-0.0,-0.0,0.0,0.059362139631165406,0.0,-0.0
-0.0,-0.0,0.0,0.05706536340588464,0.0,-0.0
-0.0,-0.0,0.0,0.05588726856970258,0.0,-0.0
-0.0,-0.0,0.0,0.05778359283532037,0.0,-0.0
-0.0,-0.0,0.0,0.0609820195107672,0.0,-0.0
-0.0,-0.0,0.0,0.062038690871259905,0.0,-0.0
-0.0,-0.0,0.0,0.06046272817337248,0.0,-0.0
-0.0,-0.0,0.0,0.05532922408532037,0.0,-0.0
-0.0,-0.0,0.0,0.05320296503573524,0.0,-0.0
-0.0,-0.0,0.0,0.052293553969319666,0.0,-0.0
-0.0,-0.0,0.0,0.054350059018802646,0.0,-0.0
-0.0,-0.0,0.0,0.058184040633795,0.0,-0.0
-0.0,-0.0,0.0,0.06185009333223767,0.0,-0.0
-0.0,-0.0,0.0,0.06268974623736276,0.0,-0.0
